text,label
北京后花园拉斐水岸，120万起经济别墅火爆排卡一万抵十万。依长城拥官厅湖，法式实景现房美墅，精美样板间盛情绽放4000686076[房讯通],1
你好，我们有个股票交流群，每天9:30前会推出3支缥，实力胜于雄辩；回复你的QQ，我加你进群免費查看--东盛13385692249,1
"转账验证码：484223。收款人戚佳(6226090107696052)，金额22,000.00元。请保密并确认本人操作！[招商银行]",0
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,1
总价10余万，买即赚6万多！【市政定点】全满租旺铺！现成商家，即买即收租！租金每年涨，双证齐！询02886210600【四川小额纯投资商铺】,1
美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgm/RM4oP,1
(预约成功)10月10日 14:00，朝阳区SOHO现代城1号楼507，。保洁员：郭红恩，电话：13126626245 【阿姨帮】,0
[手机助手]发送DJ到10086，参加拇指夺金3，1M已用流量得1个金币，金币可抽大奖！http://wap.scmcc.com.cn/dj,1
江浙三维中空市场疲弱补跌，市场低价较多，有硅主流出厂9600－9900元含税；出口主流报1330－1360美金FOB【中纤】,1
When did dad get back.,0
Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp å£1.50/msg,1
你好，本公司有多余的增值税，商品销售和地税相关面发票均可代开，价格优惠，如有需要或咨询请联系13751155769陈先生,1
今天家里临时有点事，请天假,0
Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,0
【招商证券】财富收盘版：指数如早盘提示出现震荡回调，短期强势整固有利于市场中线向好，投资者可把握优质品种回落低吸机会。投资建议仅供参考。,0
参加流量彩票活动，下载应用赢取iPad mini大奖！推荐应用下载：沙滩车闪电战！美景与速度并存的一款沙滩车竞速游戏！下载地址： http://189share.com/RfiaEf 若您不需接收该号码的此类短信，请回复”QX”取消。 中国电信广东公司,1
THANX 4 PUTTIN DA FONE DOWN ON ME!!,0
总价150多万五居，南北通透纯板，临2万平景观绿地，公*立名中小学学区房，西北五环外地铁旁，电80762622,1
快乐学习50位一线名师接受预约，助您轻松战胜期末考，来电即有机会获赠期末考前名师6课时一对一辅导及6个月全科晚陪读，88318311,1
"URGENT! Last weekend's draw shows that you have won å£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",1
Can you use foreign stamps for whatever you send them off for? ,0
5月25日8:30-11:30，盐城国际会展中心综合招聘会，欢迎各类人才进场洽谈！咨询68822566详见“沿海就业网”【市开发区人社局】,1
8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,1
日子，在快乐中度。生活，在幸福中畅游。喜悦，在惬意中蔓延。祝福，在美好发送。吴玉祥祝您新年快乐!,1
查询余额服务：您总账户余额为210.09元。详情为：主账户余额210.09元，副账户余额0.00元。感谢您的使用，中国移动。,0
"It's fine, imma get a drink or somethin. Want me to come find you?",0
品质新区[万象国际]，87全城最高得房率，5月1日首次推盘vip客户认筹1万抵2万，尊享折上折。销售中心:8934666/8934777.,1
You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,0
* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,1
"Yes but i dont care! I need you bad, princess!",0
乔丹中和店、银河店换季大甩卖，全场商品59元起，4月13日至21日，莫失良机！望新老会员前来选购，电话:8450707/8470707,1
我是不是就是傻子  就像这样 一直   厚脸皮的 一直打电话           你别像这样不明不白的    你就回条信息就行了   以后 绝不打扰  你想怎么打电话 就怎么打  我也不用再这么卑微的  冷脸帖个热屁股,1
"【买4G就上10010.com】""",0
Aight sorry I take ten years to shower. What's the plan?,0
纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mh5/AMe7a,1
Cps is causing the outages to conserve energy.,0
北方首创，庭院式厂房，独立产权，配套齐全，单户面积855-4338平米。卧龙工业园三期厂房正在招商中。87343366,1
女子闯红灯被拦 脱鞋猛抽交警-图[腾讯]-中国移动冲浪助手:http://go.10086.cn/nd/lAz/cJctr,1
云南首届耳鼻喉免费普查防治活动已指定在昆明昆陆医院举行，即日起专家会诊各项检查费全免。医疗费报销30％询65302338【昆陆医院】【汾源】,1
"信用卡1707于11月25日18:54消费人民币0.01,记账金额以账单显示为准。加“浦发银行信用卡中心”官方微信查询。网/待续【浦发银行】",0
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,0
Some are lasting as much as 2 hours. You might get lucky.,0
尊敬的客户，欢迎使用网上营业厅。您于2013-05-21 17:38:59申请自助注册业务，本次业务的随机码为:827786。-中国电信。,1
"尊敬的客户：您当前帐户余额30.58元,其中基本帐户余额30.58元，赠送帐户余额0.00元，剩余免费短信118条，下次月结日为7日111.7.235.23,2013-05-21 01:54:26,type=upload,imei=e6aa29329560a42b523d36f149007095&os=Android&version=1.10.0&src_name=proc_clear&file_url=/data/360mobile/opinion/UploadFile/20130521/proc_clear/Android/proc_clear_e6aa29329560a42b523d36f149007095_1369072466103_2.txt",1
Wait  &lt;#&gt;  min..,0
耀目开盘，千人到场，强大品牌号召引领龙岗，再掀抢购风暴。中信感谢一路有您！70-140平全南景观户型值得珍藏86088818【中信龙盛广场】,1
您好！截至到2014年08月26日19时21分，您已使用数据流量645.08MB，其中套餐外流量645.08MB，已产生套餐外流量费用0.0元，套餐内剩余流量20.0MB，感谢您使用流量查询服务。中国移动,0
Finished class where are you.,0
海淀核心唯一销售型写字楼，百强企业环绕，最佳生态办公空间，150平米起限量发售，限购时代最优质的投资机会热线:4006398895,1
兴业银行稳健理财热销中，期限59天，参考年净收益4.8-5.0，另有38天至1年产品在售，详询兴业银行86973282[兴业银行青岛分行],1
U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,0
昨天带学员在8.99元左右买入000060中金岭南，两天获利5；下午布将局另一挡金股咨询电话：18070269498【金丰投资】,1
【新华移动快报VIP--雅安地震专题】56.山东向灾区提供800万救助金57.山东蓝天救援队13人赴雅安58.七名将军在震中区指挥救灾59.成都夫妻驾车送奶粉到芦山60.芦山高三学生将赴成都备考61.俄罗斯救援队赶赴地震灾区62.国际专家谈地震进入活跃期【新华移动快报VIP--新闻】63.泰州吃豪餐被围堵官员免职http://m.news.cn/shandong-383933264.佛山校车车祸致学生1死3伤65.香港金铺被内地客抢购一空66.韩谴责日官员参拜靖国神社67.美国爆炸嫌犯用笔回应调查68.美国一核电站附近发生交火【定制方式:发送短信DZVIPB到10658666008;点击链接收取正常流量费】,1
您尾号1055的信用卡14日10:17消费人民币300.00元。999积分兑闪迪U盘 t.cn/Rh4DYRi 。[招商银行],0
I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,0
周年庆巨惠：满177送玉菇甜瓜2只装或新西兰加纳果8只装，更多惊喜活动等你参加yummy77.com【美味七七/原正大天地】,1
Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?,0
Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,1
I can't describe how lucky you are that I'm actually awake by noon,0
电视不用买，联通缴费送！交1999元送（智能手机+价值1799元的TCL新款液晶电视+1000元话费），5月17日-5月19日，临县市民广场，全城疯抢!更多优惠礼包，请到当地营业厅咨询。电话：18635805188、13620661498（TCL厂家）。,1
S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:),0
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,1
送豪礼助您跃级向上人生。详询：13921383538 奥迪小姚[宜兴德同汽车],1
Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,0
您尾号4842的信用卡19日09:54网上交易人民币1.00元。送你99积分，马上领 t.cn/8F3T54f 。[招商银行],0
【携程网】【回复0000可屏蔽】上海市长宁区金钟路999号A楼携程旅行网7楼国内机票预订部  收件人：退改区黄健民/陈佳妮  分机021-34064880*454193 邮编：200335,0
冲刺中考28天，名师助力考生再提60分！初三毕业班老师“讲、练、测”全托课程，考点、考题、应试技巧全掌握！询87718686【乐学】,1
Good. No swimsuit allowed :),0
【去哪儿网】【航班选座提醒】您预订的08月28日由广州飞往北京的海南航空HU7642次航班现在已到值机开放时间，您可以使用去哪儿旅行手机客户端进行在线选座。不要犹豫，快来抢一个中意的座位吧！猛戳：http://d.qunar.com/ITVfkq .,0
地铁站口绝对赚！购物中心旁绝对涨！60万起精装两层，不限购不限贷，中环地铁、宁园、商业、销冠央企中海，北宁湾实力注定传奇！58066666,1
【猎聘网】猎聘秘书台:18:13与您通话的是猎头于青(ID号:LT9385187)可登录网站查询联系.请您回复短信对此次通话进行评价，1为满意，2为一般，3为不满意。,0
郑菊:另外 交底书啥时候写好啊 呵呵,0
"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",0
(续上)您可专享振铃及mp3歌曲免费无限量下载等权益，赶快下载咪咕音乐客户端畅享权益 http://t.cn/zT8T35k 详询10086,1
您尾号7544卡1日14:56网上银行支出(消费)99.90元。【工商银行】,0
工行融e购商城开业百天庆，“三重实惠”大酬宾！热销爆款团购5折起、满额最高返券500元，更有每天免单抽不停，4990元活动礼包等您拿！详见mall.icbc.com.cn 【工商银行】,0
露天拍賣會員您好，您所訂購的商品已經送達【立登門市】，配送編號為80916241598，金額為$435元，請於7天內取貨，謝謝。,1
市预警中心提示：1日夜间到2日白天本市大部分地区有暴雨，短时雨强较大。请您注意防范暴雨及山洪泥石流等地质灾害，远离河道，注意出行及交通安全。,0
距繁华很近离尘霾很远【绿地·古根海姆山庄】京东海拔450米准现房半山独栋，独享3亩私属庄园，绝版30席传世大宅4006791112,1
7月25日到8月12日来宜家购买任意宜家办公转椅，可获赠格尔办公椅固定脚一套（数量有限，送完为止），赶快来看看吧！【宜家俱乐部】,0
No problem. We will be spending a lot of quality time together...,0
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",1
美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/v3LRH,1
总价53万入住北戴河中心唯一在售4层电梯洋房【戴河林语】，藏山揽海名居，观鸟湿地西1.5千米，赠送下跃阁楼，成熟配套准现房发售4283888,1
【KK娱乐】宋承宪晒与林志玲合影 网友留言调侃称“在一起”       http://ah.kk3g.net/i/1/jOUZ36fI,1
明日520 示爱秘籍网上热传-图[新华]-中国移动冲浪助手:http://go.10086.cn/nd/mdF/nwbos,1
女子遇碰瓷又被打当场掏2000求报仇[凤凰]-中国移动冲浪助手:http://go.10086.cn/nd/m6c/Swpuk,1
纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mh1/RSJ8i,1
如何花最少的时间和精力，轻松通过十月联考，法律硕士保过班全面开班，保证通过WWW.XYG100.COM电4008860085【新阳光教育】,1
Tell them u have a headache and just want to use 1 hour of sick time.,0
您是电信优质用户，特赠您一首免费彩铃：如果爱老了（杨幂|刘恺威），请拨1183118按3下载（免费限今日）,1
Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,0
本公司拥有雄厚的资金实力诚寻好项目合作前期无费用 凯瑞成（北京）投资管理有限公司刘经理18612989304有意请来电咨询【普瑞森】,1
戈:我怕又忘了【发自飞信】,0
360fangdao#：我正在使用360手机卫士防盗功能，能帮我找回被盗手机，推荐你也使用：http://shouji.360.cn,0
工银环球旅行卡Bose音响门市消费，回馈率最高可达9%！即日起至8月14日，持工银环球旅行信用卡在Bose音响门市消费尊享2倍BoseClub会员积分，遇会员生日更享3倍积分，回馈最高可达9%（每100积分可抵3元使用）！其他工银信用卡也可享1.5倍会员积分，遇会员生日享2.5倍积分，回馈可达7.5%。积分规则及活动细则详询Bose音响服务热线400-880-2266。工银信用卡【工商银行】,0
Hey what happen de. Are you alright.,0
No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.,0
冲刺中考，全托效果好。海淀在职教师，班主任全程跟踪，解决食宿，满意后再付费。提分是王道。51660524,1
"""截止到2014年03月21日，您的帐户当月可用余额为66.00元。",0
游国家5A 级景区皇城相府，爽关山激 情漂流！二日游原价480元，特 价338元，5月25日仅此一班，电话8178777（康辉旅游）【好运】,1
"【北京泰德鑫融】是一家专业理财的公司,为广大中小企业和个人创业解决困难，稳定发展等问题,电话:010-57137866 李经理",1
【独爱。青春】华为A199麦芒手机来啦！5吋大屏，四核CPU，2G内存，800万像素，双网双待，秒杀小米价格新标杆！5.20-5.22三天重磅推出限时抢购，只需1788元，内含100元话费及超值大礼包！赶紧登陆华为官方授权抢购网站麦米网www.nc189.com，双人抢购即可获得中国好声音南昌站门票哦！,1
踏准节奏短炒拾金：贺昨日学员建【中金岭南】现已精彩拉涨！大胆淘金稳定盈利，马上布局下档经典老鼠仓。建仓专线：4006313882【益阳基金】,1
汉庭悦府：3000元订三房！“状元楼”火热认筹，最高优惠2.5万！另有每日99元特惠等你拿！学府名宅智者尊享！热线5590888【内黄信箱】,1
专家呼吁增设春夏小长假[新浪]-中国移动冲浪助手:http://go.10086.cn/nd/meU/VWzyy,1
忙吗？浙江卫视《我爱记歌词》海八路日产利泰站初赛火热报名中！报名参与活动就有礼！更有机会赢取万元现金大奖！询86250986【利泰集团】,1
You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,1
I'm coming home 4 dinner.,0
FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,1
享温泉入户独|栋别|墅，双五星酒店，送高尔夫会籍，坐拥南城3960亿发展机遇，不限|购！4006997819【瓦德】,1
您不得不看的好消息：万科大都会全新组团【中央观邸】上市，1万抵3万抢筹中！约74-144平二三四房，中央观景，处处得景08518599888,1
端午粽，早买早便宜！三全龙舟粽风情礼盒来袭！9.8元包邮限量发售10000盒！错过今天再等明年http://t.cn/zHPd7QD,1
您好，这是我的号码15305564946，姓李，手机有华为C8813，三星i739，您可以在网上看看，现在买的很好的，是存790元补159元就可以了，里面有790元话费,1
IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,1
“你摊上事了，你摊上好事了”天津金利园现房，速办蓝印户口保送静海一中就读，上名牌大学，名额有限，先到先得 022-68361111,1
标杆讲坛：龙湖地产工程管理全程精细化及经验借鉴，6月29-30日龙湖高管武汉主讲，详情请致电：4000890699【凯德智汇】,1
Haha i think i did too,0
浦东16号线宽景四房，首付68万元即可入住！绿地皇家官邸，高达70米栋距和7米面宽大客厅，给您全家最舒适的生活空间68050880,1
"【南湖小区】2013-05-21 04:33:03 温度过高 告警结束,历时:25分钟",1
理财资讯：公司售一年期保本型理财产品，收益8-13，20万起存，保本保息，额度有限，有意速来电预约：朱经理53600170【财富管理】,1
女网友微博寻“背影哥”引热议[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mbh/OANCK,1
【贝昂旗舰】不把老客户放在眼里的老板不是好厨子。那么问题来了，老客户福利哪家强，淘宝搜索找 贝昂。双11让老客户先走，空前优惠幅度提前抢。,0
Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,0
【新区一哥】发话了！幸福完全由自己掌控！谁说了都不算！家才是幸福的港湾！新区置业75万抢大润发轻轨三房，即将开盘68188988【旭辉华庭】,1
"蝶倾城高端男士养生会馆,为你减压,让你身心放松,疏通经络唯有静心,奢华享受北店51295555南店51296456,凭短信抵400【俊颜】",1
8 优惠及减免：-50.00元,0
美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/16rvmO,1
纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mgV/NEvem,1
[EBM141024001]工商银行提示您：近期冒充“公检法、工商税务”人员办案，以及电话欠费、歌华有线欠费、邮局信件未取等诈骗的电话频发，不管对方在电话里提出什么理由，只要涉及到网上银行或转账等方面内容，请您坚守“不信”的原则，以防上当受骗。【工商银行】,0
【阿里旅行·去啊】机票订单34462093398申请单号为10659998的退票申请已经成功退款，退款金额为280.0元， 请查询您的支付宝帐户。 卖家服务电话： 4006695539，阿里旅行·去啊热线：400-1688-688,0
Oooh bed ridden ey? What are YOU thinking of?,0
74355 XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC,1
4万美金起，加州全新独栋别墅、休斯顿市中心精装公寓永久产权带包租。本周六中国大饭店展会，咨询4000303206【美亚置业】,1
爆笑二货老外雷人囧事集锦  http://g.wo.com.cn/h1L/9qhPb3&h=1&f=a11Hh,1
美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgx/ErLdi,1
邮政储蓄银行贷款无抵押3天放款；房产抵押随借随还，利息低至35元/万/月，零费用，详询李经理13760752224【邮储银行广州分行】,1
今天起可领取最新襄阳五中压轴卷、黄冈中学原创卷、华师一临门一脚等高考模卷。数量有限！高考点睛班——考前再提高80分没问题87685648状元,1
亚洲红利星期特价来袭！凡在5月24日前购买亚洲内任意国家红利星期，均享一周818元。抢购热线4006805530【DAE达安度假】,1
《中国学生留美申请现状及趋势白皮书》5月26日15点西郊宾馆发布，百位TOP30名校学子现场见证。预约参与请拨打56153928【天道教育】,1
认筹即包租，提前做房东！全款22万起，最高4000元/月租金轻松拿！【侨亚中华孝庄三期】34-55平精装小公寓，家具家电全配87973333,1
"滙豐：閣下已於2013-05-20 22:49經網上將HKD12,028.46轉往4201-8400-0809-XXXX。查詢22333000。",1
青旅特讯：5月港澳游特价1480元，海南五日1680元，6月6日泰囧3280元，更多线路欢迎咨询，报名热线4000800321【北青旅】,1
江苏联通3G晚间随意玩流量包月优惠套餐全新上市，回复1701开通10元包1G省内流量、回复1702开通30元包5G省内流量，晚间时段为每日23点至次日8点。订制立即生效，点击链接也可轻松办理：       http://go.js165.com/i/1/X6v0nIjf,1
黄浦新苑一房91平米，带双阳台400万【老西门新苑198平米3+1房4.3万单价各付。看房方便，德佑小刘：13818640765【房源推荐】,1
今日午盘带学员以15.7左右介入【300223北京君正】明日将炫目拉升，与庄同步共襄盛举！咨询专线：18070269415【赢富投 资】,1
亲！和你商量个事！快去全友买沙发吧，17-19日第五届沙发节全场5折起，高床1499元沙发2310元，市客运中心斜对面6033190【全友】,1
【脉脉】有招聘负责人给您发了消息，请及时打开脉脉回复。http://t.cn/8FhH6Up  回复N退订,0
"360权惠-商（13801042639)希望加您为飞信好友:你好，我是360搜索销售部的权惠""同意回复Y",0
尊敬的客户：本机构上周五建仓600241时代万恒，今日即拉升。提前买入可获利3-10点收益。入会热线4006986685[万利信息]【信通】,1
URGENT! We are trying to contact U Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,1
Dear we got  &lt;#&gt;  dollars hi hi,0
U repeat e instructions again. Wat's e road name of ur house?,0
尊敬的客户，您开通的社区经典业务，信息费10.00元，服务提供商深圳市腾讯计算机系统有限公司，服务代码10661700。如果该业务是随服务包或套餐包赠送开通，则免收信息费。,0
Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. å£1.50 SP:Tyrone,1
信用卡账单提醒：5月账单RMB199.87元，最低还款额RMB9.99元，到期还款日5月25日【平安银行】,1
代 /开/髪 /票  =13538899994  李 生 QQ;76794648 打搅请谅解b,1
现房热销，即买即升值！旭阳幸福里52-150平好户型，5月尊享特惠，价格公道。另有高层加推，详询2316611/55【阳光美食】,1
有快递，在楼下一层，申通,0
邵阳-长沙-衡阳高铁小车专线电话；15107398880.15207398880全新智跑越野车、广本商务车及豪华轿车24小时热诚为您服务!,1
Goin to workout lor... Muz lose e fats... ,0
首付5万买门面！世界级商业奥特莱斯进驻益阳！部分独立产权商铺开始认筹，2万抵3万！桃花伦路核心地段，速抢！详电6111101／02,1
【德润集团】2013六盘联动，德润康城88-260㎡城市美墅/高层公园美宅典藏推出，入主康城免费读德润国际双语学校，品味之声8580000,1
What is important is that you prevent dehydration by giving her enough fluids,0
欢迎使用缤纷短信业务之水果武士-奇迹之旅游戏。技巧:关掉声音能使游戏更流畅。本条2元不含通信费，询0755-61619966,1
【不喝董酒不懂酒】招商热线4006090909【喝了董酒回味久】零风险高回报，诚招县市独家代理商【董酒全国营销中心】,1
Hey now am free you can call me.,0
5月25日您有空吗？别错过全新IS上市会！外籍大师烹饪日本料理，精彩表演，必中抽奖！名额有限！报名热线 84135333[广州中升凌志],1
太感谢了，帮了我们大忙了！,0
女护士乘电梯被夹死事故原因查明[腾讯]-中国移动冲浪助手:http://go.10086.cn/nd/mcX/Nvsgc,1
R u meeting da ge at nite tmr?,0
"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY å£1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",1
看IMAX电影立减40元！点 t.cn/8scO4z7 关联招行APP掌上生活，9积分限时抢兑，进入电影版块在线选座专享优惠。[招商银行],0
"《凤凰知音》会员通讯杂志已于今年进行全新的改版升级，第一季全刊电子版也将同步面世。为倡导绿色环保理念，我们推荐您优选从凤凰知音网站上自主下载电子版进行阅读，如您仍需要邮寄纸质杂志，请于3月31日前回复“QR”。此外，从下月起我们还将推出全新的电子图文月刊，并通过邮件为您发送，让您掌握新鲜资讯、轻松规划出行，请您确认邮件地址无误，以便能够及时接收。环保生活，绿色你我！【中国国航】""",0
URGENT! We are trying to contact you. Last weekends draw shows that you have won a å£900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,1
我到了，好困好困好困好困好56#－80﹑135#7580WETVj#（#9﹑）,1
28万起【天鹅湖HOLI公馆】精装拎包入住！70年产权任意购！还有5折房大抽奖！热线4000728809,1
Ok then i come n pick u at engin?,0
七层电*梯洋房四万购，提前抢占核心中央尚务区，大型城市综合体项目，名校为邻，实景稀缺板式结构，一梯两户通透型68136222【龙吟世家】,1
住建业，最幸福，上街建业业主大串门活动开始啦，免费住五星酒店，结伴游山玩水体验建业大服务体质，缤纷旅程即刻起航！68002222【上街建业】,1
招行信用卡官方微信为您提醒每一笔消费，3秒查账单、额度、积分……快来体验小招的智能、贴心服务，猛戳 t.cn/zTRHVmB 。[招商银行],0
【浦发信用卡中心】免费赠送积分啦！只需您在收到短信的48小时内关注“浦发银行信用卡中心”微信并成功绑定您的信用卡即可获赠10000积分！绑定后还可享受安全无忧，轻松便捷的掌上服务，更多惊喜等您来发现！详情见官方微信“金绑提名”活动。此短信转发无效。回TD退订,0
"1012.查询指定月话费(格式如查询2004年1月话费，请发送“1012 200401”)""",0
I walked an hour 2 c u! doesnåÕt that show I care y wont u believe im serious?,0
Waiting for your call.,0
"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...",0
温馨提醒：高中物理必修一必修二的知识点占高考分值的43，高一打好基础，高二才能灵活应用，好习惯好方法制胜高考！60389663【京翰教育】,1
音乐狂欢季，积分赢大奖！赚积分就能赢苹果Iphone5，还有更多大奖等你来拿哦！http://189.3gbc.cn/d?a=az60481,1
(1/2)于中宝:通知：党课理论课笔试改为明天下午，时间和地点与正常上课的时间，地点一样，请到时坐到靠边上的六列，不要坐到计算机学院的范围，,1
典藏西四环，入主长安街，精装准现35000元/平，千亩湿地公园名校特权就读，不限户籍自由购4000119161,1
您好！截至到2014年12月08日14时48分，您定制的（1）20元终端特惠套餐包，数据流量本地剩余121.11MB，（2）30元数据流量套餐（4G），数据流量剩余500.0MB，（3）58元300分钟语音套餐（4G），语音剩余266分钟，（4）10元200条短信套餐（4G），短信剩余181条，感谢您的使用。查流量、查话费、办业务、优惠早知道！就用“北京移动”手机客户端。点击下载： http://mobilebj.cn/?c=113/  中国移动,0
皇朝国际娱乐会所，筑造顶级KTV娱乐圣殿力邀江浙顶级佳丽加盟，傲视全城华美钜献。双河路太原路交叉口路100米Vip6168888【信使】,1
Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,0
您好！我是一半山楼盘的销售顾问杨高，现开发商有保留单位正在推出。此楼盘位于深圳市大罗湖布吉新区、求水山公园正门150米。依山傍水，环境优美，交通便利，自带学位，性价比高。机不可失，失不再来，如有需要，请联系我，竭诚为您服务。（联系人：杨高 联系电话：18825297005）【世联地产】,1
"LifeVC,陪你一辈子，10款宝贝0元体验，凭码LVC227再享99-10！详见 lifevc.com 回复TD退订【惠享生活】",0
"旬阳电信日5月17日至19日(本周五，周六)举行大型回馈活动:您只交999元，即可送智能手机一部，再送平板电脑一台;还送2050元话费！活动仅三天,每天限量30套,先到先得。地址:旬阳县电信营业厅。预定热线：18091573586。",1
幸福大甩卖，走过路过，机会不要错过。好运零折出售，快乐清仓处理，情谊优惠保值，买健康送平安，买吉祥送如意。收信即刻生“笑”，从此一本万利！,0
招行手机银行“限时特惠”9.9元最强爆款年末再袭！转账汇款手续费全免！点击 http://m.cmbchina.com/app下载，在“下载有礼”活动中输入邀请码110989，还能赢取iPhone 5S等众多好礼！详询95555[回@5TD退订短信][招商银行],0
K..k..i'm also fine:)when will you complete the course?,0
"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",0
点击链接，即可激活您的淘宝账号，完成注册 http://u.m.taobao.com/r/8jjwrjsnj31.htm【淘宝网】,1
"先生,附近有美女给你打了招呼,来看看?http://youyuan.com/?z=15iWGoQ6e【有缘网】",1
"【携程网】【回复0000可屏蔽】订单1077568085已出票【姜燕北】8月12日 16:05-18:30 中国国航 CA1563 北京首都T3-杭州萧山T1，8月13日 19:35-21:50 中国国航 CA1564 杭州萧山T1-北京首都T3，总金额3018.00元（含保险）。建议提前90分钟到机场办理值机登机手续。成行后5天内您会收到报销凭证。您还可以登录 [ http://t.ctrip.cn/aivMqQ ] 操作值机选座、改期退票。携程接送机，专车出行, 延误免费等待。",0
\HEY KATE,0
"(沧州沃活动)各位联通沃友，上午好！“跟沃走，你玩我送--送话费”活动继续啦！沧州联通倾情回馈新入网客户，只要您本月上网流量超过50M，同时发送短信“DL”到10655317进行报名（通信费0.1元/条），在次月即可获赠5元话费。赶快参加吧！详询10010 一起阅读新闻吧-男子从垃圾堆中翻出撕碎彩票兑回204万元 http://i.ifeng.com/news/society/wanxiang/news?vt=2&aid=60552905&mid=uk0b4""",1
高考数学研究专家押题辅导，高效针对考试题型当场加升40分8小时说中140分，掌握高考数学应试捷径冲高分63269185手把手先升分后付费,1
上融e购，购真！够值：80%厂家直销，有假双倍赔偿；百万商品全底价、再加千万优惠。iphone624期免息分期超低月供，今年11.11，就上mall.icbc.com.cn 【工商银行】,0
轻轻一点，尊享专业理财服务，诚邀您加入空中理财微信，微信号“licai76580”，推荐码11467，详询95555-3-1.[招商银行],0
